Date,ADVANC.BK,AEONTS.BK,AH.BK,AMATA.BK,AOT.BK,AP.BK,BANPU.BK,BBL.BK,BCH.BK,BCP.BK,BDMS.BK,BEM.BK,BGRIM.BK,BH.BK,BJC.BK,BLA.BK,BTS.BK,CBG.BK,CENTEL.BK,CHG.BK,CK.BK,COM7.BK,CPALL.BK,CPAXT.BK,CPF.BK,CRC.BK,DELTA.BK,DOHOME.BK,EA.BK,EGCO.BK,ERW.BK,GFPT.BK,GLOBAL.BK,GPSC.BK,GULF.BK,HANA.BK,HMPRO.BK,IRPC.BK,ITC.BK,IVL.BK,KBANK.BK,KCE.BK,KKP.BK,KTB.BK,KTC.BK,LH.BK,MINT.BK,MTC.BK,NER.BK,OR.BK,ORI.BK,OSP.BK,PR9.BK,PSH.BK,PTT.BK,PTTEP.BK,PTTGC.BK,QH.BK,RATCH.BK,SAT.BK,SAWAD.BK,SCB.BK,SCC.BK,SCCC.BK,SCGP.BK,SIRI.BK,SPALI.BK,SPRC.BK,TASCO.BK,TIDLOR.BK,TISCO.BK,TOP.BK,TPIPL.BK,TRUE.BK,TTB.BK,TU.BK,TVO.BK,WHA.BK,^SET.BK
2026-01-22,7525400,925300,491900,13688600,30643900,21838000,88835700.0,23958500,18528300,5030400,202659100,67468700,9501800,7026300,4968300,2399500,45373500,3524900,5832900,10561000,9768900,12900200,44832700,15359300.0,29898300,11547900,32102600,23654384,51052300,1651000,12742400,2562000,15855466,6057000,41960700.0,24204700,26701400,65362200,3487500.0,22722300,22801200,29321900,5901600,132657600,15638200,60452900,23528900,14201800,10171300,26498300,4425200,7421500,4125300,661500,80603200,18949500,29532900,15383600,2914000,240200,16380200,10205600.0,2851200,127800,12523400,80942300,10187100,21191600,3118900,11817400.0,4816200,20127200,11107200,1069797900,241979100,18252200,2037000,115778300,4512000.0
2026-01-23,8556900,477200,132200,6022500,20085400,5281300,58879900.0,20890600,18998400,1976800,66853800,15860100,4524700,8433100,4520600,1080900,44057800,1954600,1786500,5422900,4102300,9097300,37383300,7077100.0,21841600,15316800,24671100,15460432,48450200,1012300,10296500,5137500,5360962,9140100,44379800.0,9008400,32588000,69732500,3213600.0,15479400,11972600,11143800,3675300,21997500,19339100,42564400,21519700,7228100,7372800,14626200,2922300,12798900,944700,1421400,39055100,11567500,28237200,14253400,1952600,592000,13127000,9031800.0,1541100,182500,5875800,53027300,3337600,12987000,714300,7643100.0,2686700,12717900,7583300,787670800,573244000,9826100,935900,40060900,3439400.0
2026-01-26,3928400,359800,166600,16131000,22864200,6539300,90127400.0,16062900,8402600,3215900,75148200,15960300,17921800,4837500,6075900,1201300,37722100,1438500,2463900,5722800,6565000,5964700,21147200,4072400.0,16100000,9296500,13062400,13141128,18945700,894700,15728400,2674200,11792874,6141100,36493100.0,8539500,31172200,87597600,922600.0,16866700,11354200,6467400,6932100,24780800,17876300,26388900,12890200,6140200,6231300,50362900,2069600,8380200,939600,620800,27504500,16369500,22066700,11514700,1905100,2126200,14720600,26944900.0,3558300,91100,7597700,48145500,2424700,19086600,5120000,5468900.0,2821200,10898000,5466200,321497800,426170900,16193800,278700,56146900,3038200.0
2026-01-27,7849800,775500,140600,10170700,31535500,10109300,35357300.0,18375000,13006000,4480800,70283300,20500900,14911400,5927300,9616000,1424700,38262700,1876900,7168000,10171100,7043400,13400900,35999000,12582700.0,18357100,17008100,25786700,20877272,20074700,1056800,81501500,7430500,11335644,13766100,36762000.0,13106400,33000700,50925800,3502400.0,21436800,14436300,8419800,7140300,51483700,14114000,24336600,21416500,12329800,3840600,33575300,3690900,6300800,1738500,431400,122223700,12502700,32118400,9191300,2882400,669800,13111500,26832700.0,3964000,119400,12454200,33704400,6557000,35461800,3131100,8993000.0,4198300,11367900,1933800,238338300,477055800,10879200,1055600,78929300,3225400.0
2026-01-28,3591200,719100,204000,10530900,20450400,22347100,68908300.0,13935200,5133200,10047000,39552400,13206900,11582700,3063400,6503000,2240800,18099800,2427500,2547100,8900100,10267700,15299900,29362100,9482700.0,12451800,6958200,15106700,11655384,13440400,1126800,35018800,5680600,5730148,7026700,29176400.0,11592200,50207400,76740100,3269500.0,79574800,8690900,19702700,3112500,31539400,6726400,29410200,12212400,4831300,3092800,38300300,1619400,4400400,812600,485000,117807500,22053800,19484200,12673700,2819400,478900,7703000,13969200.0,2095400,70600,39054100,141956800,9770000,49919400,3508400,4872000.0,2125700,17535400,1632400,262805800,325220800,7383200,492200,65810100,2872600.0
2026-01-29,5627600,702100,414500,5073900,17879900,5208400,45179000.0,23398500,3631700,17011900,65783200,12007500,13688200,1924300,9174600,1623500,21567000,1968900,1391400,17427900,5733300,13436000,23663000,5375700.0,12774500,11198300,10701100,10642424,9434900,759100,24594800,4405900,6765007,6935000,21137400.0,10887900,19590500,54513100,1296100.0,22757100,23512000,9117500,6662900,42799000,14930700,21132200,15274900,6486800,3240200,46859100,1842400,8815000,697600,382400,122581100,13555300,21953600,21889600,2148800,541700,4208600,21207100.0,5569300,131600,34890700,118140000,5885600,32469200,713400,3603900.0,2520100,11178900,9303500,642861200,231019000,4790900,536800,30464300,2929700.0
2026-01-30,7617100,587000,265100,7241500,37775600,6131000,98877500.0,15424200,8513400,7789500,33413900,35281100,6812500,3378000,12388400,4280100,25794600,956800,2485600,4985300,4943300,22974800,42020200,7005100.0,20924300,7384500,11507600,6599528,15249300,590800,12242800,1501100,2807985,3447500,20680300.0,5897700,65246700,71701800,8093800.0,25303400,11205000,5299400,8136100,45814900,27232900,47050400,16301300,8343700,2508000,25393900,1421000,15587200,1508200,314600,70280500,11408600,28830700,5066800,2528900,266800,8631300,17194700.0,4799400,98000,9608800,62979800,4441100,13828600,1889700,8365100.0,4011600,10362000,2349700,447803500,255227500,15122800,550500,106189700,2731300.0
2026-02-02,7545300,642000,76400,8865800,26456100,9766200,40044100.0,8237000,7558500,7749500,38505700,45364300,6759200,3148300,4852700,3339200,29050000,1551400,2721000,5936700,5321300,27343800,25710300,2388500.0,17769800,13566300,16722700,10866752,8676800,1379600,17437100,4290000,12019466,10493100,26538600.0,9342500,71470700,69952400,13854600.0,23237800,9443500,15054700,8083600,27754600,11792400,23760500,37844600,17287600,4223700,21599500,2279200,8650500,1109800,498800,55076600,20952400,20015700,16116200,1776000,174900,15159000,9870400.0,2813300,29200,8928000,49568500,4414200,19574600,4396500,10241100.0,3391900,19437700,27053600,196603100,393858800,28931900,1047900,68572200,2656600.0
2026-02-03,13367600,926800,56500,9600100,44307600,10590000,37675600.0,8107400,7786100,7520300,74652900,30179000,28556900,2273500,18314800,2553000,35178600,3099000,4581800,17905900,4620500,39431600,47115400,11859900.0,22938000,16396400,15873200,37006528,21459600,1605600,52488800,4160200,10862859,17124500,49424900.0,11979200,39416400,76503100,3424500.0,69792000,9845700,10916900,5959100,79374600,17157000,38332300,53574100,10310000,5874400,37930700,4149000,10200500,2595200,618600,81627200,11781600,47940900,18202100,2282800,285300,11163700,15943900.0,4452600,74400,17372800,35330700,5366800,29314500,6872300,10466300.0,3248600,12512000,19281100,227030500,369404800,15451100,618100,76505800,3388500.0
2026-02-04,13632200,626100,76100,8119200,15188900,4967200,40864000.0,9237000,13103700,13190000,44375300,16936900,11589600,2108800,9226800,1316300,36353200,4911700,2792600,5977500,8366000,22208500,20121500,9575000.0,13916100,10581100,9593500,8898448,25906100,459000,17713500,1279300,10890755,10606600,56160900.0,8872700,32342500,92298400,1357400.0,42989900,25445200,8788800,4613100,28187700,8928700,37331100,17462800,6703800,3983300,19430400,2350300,9222000,1793100,463000,53453300,15533400,28418900,11063200,1603900,303400,12171900,19036200.0,3989100,51000,6646100,27951200,1714300,30120200,4133500,7435400.0,6020700,26049500,21250500,247612700,394566600,8989200,997100,45361500,3409900.0
2026-02-05,18619900,997300,297600,15022200,19810400,6166500,41582000.0,8224300,15624900,10894700,93675100,6303000,11337700,3157300,21224200,1210800,34064100,4032700,7237500,21730600,5611300,27637700,39120100,18513600.0,18220000,12401000,14245700,13235976,19852700,540800,21634200,1365500,10189822,6203500,53745100.0,8318800,28673300,33855200,4229500.0,21224700,11503100,10674400,4340000,27043000,9450800,27404900,20331000,15070500,7460500,40608100,6729900,4235800,2597200,283200,178616200,9048600,12391300,17757400,1942900,240400,15523500,12803200.0,2220400,107100,7520100,26841200,1576100,16119600,2900500,12652600.0,5413100,24854500,3953500,274639500,277251500,14073700,291200,110880800,3426900.0
2026-02-06,10817900,909700,180500,5984500,33160600,1801200,40984900.0,6304600,18367300,15727700,83353500,31625900,10805100,5551700,18650300,1480300,32526000,2557800,4266000,52640200,4754600,14233800,39963200,19112100.0,21511900,18415100,11235900,21258536,26712600,767400,43445700,2164300,12308281,7892500,32660800.0,10088900,34503200,39725200,5648600.0,14456200,19046600,6691800,4468000,26495100,10023400,30043700,19772700,6453300,6839500,10227700,4057400,3617700,4098700,645100,58615000,20780500,9761800,6482200,3128100,376400,7429400,13212900.0,6610500,161700,10335300,23034000,697100,36395400,3553800,10083500.0,3324400,20851600,4739000,141639400,237820900,18076900,295800,45300800,2661500.0
2026-02-09,10444200,1778300,114500,50482000,143953600,28921600,47312100.0,18528100,30651000,15903400,112808200,154686700,20076300,12167300,30716500,1609300,104613300,11219700,6032000,28663100,23498300,22501300,97633200,44797700.0,26566300,38431800,22476600,35670440,65451300,1832800,56671700,4611500,16505481,13731600,107801300.0,15817800,129279600,64052600,7749800.0,46547400,26289900,13612600,7502700,120822700,34188600,69239400,22088100,27282200,9910200,43640000,13230800,15234100,5282100,866800,133345600,21380800,25032900,40473000,4478400,581300,21133800,25596300.0,5682200,254700,17044700,152263400,6960300,31260500,5909000,24297700.0,4354500,16832700,19212700,284571800,2473237483,17731200,831500,382223600,8061300.0
2026-02-10,13113300,998400,141800,23208700,62897500,6476800,91816400.0,20775600,13797200,13497300,43026800,58397300,18608700,9862500,14771200,1600200,101373500,14394700,4720500,18330300,12142800,14570600,74558700,29498000.0,23878900,15623000,19852700,26298792,181301500,1292600,55539600,3485700,22915614,11082800,72049300.0,16608300,92460400,84763300,5959400.0,26413300,29913500,14635700,4428800,46092600,17402300,45916600,16058900,7892100,5479000,36141500,7418300,8954700,5261700,735800,53662800,19684600,26134200,34581700,6302700,595700,12660500,16245200.0,3438500,155000,8789300,53290900,3231200,16630600,3986900,8404500.0,4299000,26892500,20109900,269241000,176086600,17880300,956600,217727800,4664900.0
2026-02-11,9267800,1121300,53200,38499700,22492000,5496700,25968400.0,8208900,11151700,12397700,80403000,133465100,18536000,9263500,22149100,1573400,71587400,5071800,2383400,29419800,7722800,28401500,36693600,34438800.0,28122600,25391900,10574000,25351144,212728000,1927200,68279900,4905800,17086222,7885700,67075800.0,21323400,76666800,117675300,1974600.0,34159500,17378200,33887100,2694400,26273100,25148600,87968100,26308600,6263100,8740800,70367100,10507200,11571100,5626200,955300,58508200,15109500,16472300,38389600,2154400,928600,8697400,7477300.0,2173800,100100,8403900,81906300,1857900,20853200,3699200,5252600.0,3298500,12442100,15547100,306809200,169794600,29513300,1226300,207681300,4482200.0
2026-02-12,12045100,1489700,144100,39372200,37908700,7476900,121025000.0,17911200,11005000,22538900,62892400,63380500,27625300,4060600,14513000,1918100,96104900,4957200,9778400,21252100,8407900,18480200,32523800,16162000.0,27173600,27368500,12715400,19955936,182834700,1864900,66044300,2514900,18457392,21135600,55925500.0,13828000,95943700,64027100,9388400.0,23662500,24674800,27287900,4570100,91990800,15083300,83494900,19702600,14205500,11267600,59978500,7359300,8430900,5812400,1376800,157673500,37956100,23023600,39046900,4102600,913600,9022500,19030500.0,3795400,133700,14744800,116043400,5881600,13484700,11635200,12759700.0,6008300,15070600,13794500,207410000,546388100,25257600,1133800,305239300,5686200.0
2026-02-13,5259000,1507300,219100,24347100,52878200,11238500,57505100.0,17955200,30215100,18592500,128713500,46961700,45879400,2872600,11304500,1650900,340788600,5646700,2497400,29441600,10768300,10709600,30541800,22591100.0,38174300,14246500,10327400,20358936,88803900,1862200,29188800,4107200,24520222,18072800,58863100.0,10645500,90089800,92123500,5095800.0,17372000,22214300,16490600,2978000,56560200,15350100,90869700,19224400,10151500,16234000,33441100,5212000,9276800,5852300,563100,89522800,13073500,17308200,39069900,5209400,453400,8242200,12781900.0,6439400,55600,7009400,69952600,6686500,26698800,10441000,8031700.0,5085500,14175700,11897200,216250900,116990400,31177500,605700,259625200,5445500.0
2026-02-16,2299400,809300,55400,17867500,52599200,7746300,38149000.0,12875628,17441100,16341000,68472600,44513300,11589200,2415400,13756000,1301000,205458400,3343900,2959600,28891200,7105700,8398800,19052500,16148600.0,16671000,19394600,9478700,14399528,91377400,680000,40770900,5381900,13864355,7813600,58302600.0,11953700,56884600,41127000,3693400.0,14261500,24018600,14690100,4165800,74125400,50980200,31938500,20872600,6651200,7786200,14675500,3033300,4116700,3068300,660900,53635500,12732200,22164000,19605000,924600,947600,7374000,7369900.0,2768100,122700,8141300,52875000,2275400,25999100,5226100,10894700.0,2261700,9616100,17484900,146271100,384381900,10582700,395300,161988100,4228200.0
2026-02-17,3668800,2127100,111800,20097600,40123600,7945900,39357200.0,16211700,18275600,15591800,37889300,115556500,18984300,2056900,19045500,2305800,148539800,4923500,2965400,46664700,9861900,13447700,37713900,34503400.0,19394500,15423700,8679800,29192384,101797400,1325800,31415800,2192800,9081748,10377600,58167300.0,9730600,64853800,79139400,14963300.0,17864100,24697500,19344400,5101900,99883300,52519300,58664800,19357700,14631300,13326600,31997800,5680400,14334600,4123500,1239600,69550200,14583900,30858800,20799400,4505400,1459400,6170900,26000500.0,2629100,174800,18971200,94925800,3732100,21806200,6449600,13081100.0,5773000,11957500,15496000,240483200,928190700,17037800,1706300,118747400,5407800.0
2026-02-18,4724600,2749000,125500,30484900,23933800,11736500,26220500.0,7900800,14960000,10487500,25624100,50686900,17184200,3401900,17302600,1952900,110132500,4743200,2098900,25448500,10570300,11082800,55795300,20141600.0,22107800,25577000,12461100,38790128,103632800,916800,32997600,5314700,27273037,6163900,101653100.0,9643200,83466600,93506400,10535600.0,12033100,25464300,20546400,3756400,52952600,25629000,39325500,11231400,15235000,13834700,70113900,9735500,8438000,4184300,1266900,77636600,11604500,14438000,34927200,2934400,1287600,17768000,17915200.0,1829900,124400,11212400,146285700,6445400,18760900,8414700,17554000.0,3029700,12618500,19964400,383535300,920286600,15172900,801200,219810700,5924000.0
2026-02-19,8263600,3066900,455800,28473100,38812400,14844300,104067400.0,18847700,37240200,11763200,93756300,151004200,25689400,8336500,16389500,2013600,176215800,8948200,3415900,37031700,10224800,14281700,122488600,23424900.0,36989000,19576000,24696800,69712656,152535700,2016100,29657900,8672700,34786681,11149200,56615800.0,48649700,75635400,141470000,19553000.0,9909100,24341400,52355400,5739700,85382600,19908100,56445600,11328900,11778900,10251300,88771200,9706900,6793400,6494100,2011100,274514900,25303800,16455300,60570600,5401100,1428600,14911200,28356100.0,3093700,290200,28725800,216189500,4699600,26243500,8537700,42793700.0,5121500,29047700,17813100,139485800,613605200,45507200,1118800,187750700,6408300.0
2026-02-20,8755800,2324600,145200,33751000,18682500,9678300,68130100.0,39615300,19896000,8291100,73067000,77038300,18752600,4783900,14011000,2604400,177703300,3833600,7025000,47012800,18001600,11164400,69414000,29368000.0,28187800,17574600,10980200,39156520,118797800,1405700,54887800,5677800,25925511,12309100,51726100.0,51558800,86757000,89590700,15494900.0,14336900,28943000,26305000,7452900,103357400,31012600,45134100,20497000,10595400,83341400,43039100,8329500,7925700,5098500,1258400,181387200,21694700,19359200,27037800,3418100,3243500,9637500,21553400.0,2554900,182800,23528700,201357800,6296100,13339900,18950200,17539300.0,2574200,10845300,26441600,728468800,723194400,24847100,675200,205700600,6717700.0
2026-02-23,6666500,1760300,321900,35493200,90680700,8811200,63567100.0,19497900,21669300,5871800,98922600,58575600,14801200,3010000,18403800,10503500,137535000,7163500,7111400,39022400,7674400,12013100,64125100,58022400.0,26525100,16274500,27272500,64419888,76231500,1472300,31578700,5884800,24490251,10030600,63288100.0,45122800,74899300,63323900,16784400.0,13936100,20454700,40292500,5954200,78485600,26765500,72350200,15775800,19565800,51481400,34231200,6216800,5708700,6570800,1493000,130378700,19304300,17874800,37652500,2836100,2307600,9352900,21390100.0,4656200,339300,34639500,148611900,5829100,13929300,7910400,17306600.0,6737200,13903300,32311000,349192700,561358200,46699500,677300,197392900,6123100.0
2026-02-24,8257100,1458600,62000,21613200,105325000,4032600,40435600.0,8964600,14867400,12334900,130834100,52386300,26696700,3437000,9686600,4361600,65445200,4292100,4471000,29101700,22338200,10455900,102764800,34141000.0,35770900,17697800,14624700,41466880,40612700,950600,41143000,1738500,18011800,9149200,60324400.0,9296700,32904800,97516200,2293900.0,11753000,26551400,10906700,13176300,73315400,21571400,37136900,18315200,22083400,36411200,43450400,5154800,3889400,6047300,584900,143067300,19993400,20861200,17602800,5035900,1369300,11383100,12325100.0,6267600,853300,9652700,77740900,1589800,20743800,3018900,10742100.0,2964100,30581900,8867600,265706200,304585000,34968600,742800,158415700,4664300.0
2026-02-25,8912600,1885400,114600,21841500,66151600,18242400,32485200.0,25074500,22190100,10817200,64096500,36729800,31132200,5795600,11716900,3136200,69008400,4661300,13594500,14362400,19316100,41833400,62575500,21736600.0,29814600,19432600,23936000,34432840,48374400,1287200,47721800,4131300,14764600,8946800,95296900.0,25206500,59037700,99231100,5839400.0,63724000,47259100,15001500,11823000,74293600,33017600,44936000,18358600,26119900,24423600,32162500,3654800,5249100,7623100,1129100,148811400,12013400,51453600,54417300,2243700,1870800,31738900,14834200.0,11747300,1109200,18320100,148588200,9196500,14714300,9212200,37931600.0,4102200,21292200,29113500,297393900,321727500,25094200,605100,178059200,5357500.0
2026-02-26,10983200,2266100,189700,19274100,43456200,17219800,46546500.0,18549900,18647600,9105300,98776600,83305600,13430900,10185300,12902300,3595800,40074300,4010500,4936100,19589400,11431300,21162300,63043900,27571000.0,37007800,19443600,18893600,28326376,59698100,825400,18904000,2421300,23334500,5545200,49642700.0,11237500,59491700,62864000,3883300.0,22555100,26165400,6548800,4626500,136863800,19548100,32056500,9993700,7852300,9312700,28241000,1692400,26148300,7982000,374300,153032600,10723000,13385800,29698200,2061500,1975300,11833700,10055000.0,4823400,279500,11921700,61394900,8266200,9621900,6998700,13924700.0,2914300,17768600,18510000,184553000,287106800,21908000,731700,200412100,4450000.0
2026-02-27,16177700,1272200,158400,12222900,56838100,44391600,41766700.0,33544000,17132100,10362300,82480700,56019500,16598500,10598500,8989600,2462400,71089300,3026300,4768000,63454200,13547400,15229500,82164200,222824700.0,51412700,56177700,23466400,23722712,98124700,1185000,16006800,2316800,5712800,5542000,81517000.0,29309900,74003300,86276200,4565700.0,79382900,31346400,13114200,10013700,144774200,13597300,29656400,32852200,9672900,18855600,47610900,2969400,31159300,4309400,1009000,212290300,17750100,18966100,34506900,6785700,2026400,9007400,14577400.0,7205200,302500,10035800,105357400,15198000,13802100,3411400,10089000.0,5865700,20400000,18731600,268990600,460592900,21934900,397900,133349700,5499100.0
2026-03-02,12678400,1996000,287000,28151000,55423300,18929300,73856400.0,17711500,29692500,10573800,112491500,105879200,55603600,17696100,13910900,3131600,112554400,9808900,11010600,30482100,17343600,16519000,52808000,72100000.0,38972000,28274700,20694400,29221400,123771700,1841600,67929500,4369800,10746500,29342900,132521800.0,69053300,76208700,109759500,7224800.0,51888200,23274400,25168700,7407400,91383800,31173700,105914100,81815200,22522600,29675000,81166400,15561500,36587300,6868900,3061100,157966000,52505400,37942700,53296600,7553200,3021400,15443100,19336700.0,11407200,453000,23222000,162935600,6898300,46841900,8875700,20349700.0,5431900,35955400,37109500,443853700,460491800,28318900,2468400,254497500,7835100.0
2026-03-04,17788000,2498700,270600,49036500,130389300,31476500,180630400.0,34054900,32678900,12122300,241107700,118994700,64014100,15528100,24590800,3263600,157883300,10218100,20628400,30506400,17495700,33283700,108255700,115752100.0,93059600,51877900,37907200,39914576,82816200,3688100,61280700,5890000,21210200,32069000,217793100.0,56656500,147086800,143703800,14888000.0,53693600,53307400,20366100,11800200,150028300,58185800,120495900,109540000,30994800,38934700,103255200,9740000,25883800,8929900,2537700,292385800,65750600,49159000,68906900,10745600,4691500,32307700,38985200.0,15795800,643400,26519000,230845700,10903300,56914100,13654100,33212100.0,15534400,35421800,38062900,475069500,741542900,33261100,3146000,441386700,17646400.0
2026-03-05,9769000,986100,179400,31318400,76181200,25242400,425041491.0,27650100,15913300,8865900,154424600,67947600,52443100,10498000,18543200,1628000,107153000,8737200,8065200,24013300,14191300,22826600,53261100,46183700.0,56720400,26079700,32861400,29086400,78349600,1639700,41997300,2901300,13820900,28836300,110935100.0,67167100,95310600,82519100,10839800.0,44303800,40121900,19603200,5941800,106486500,31813300,90601600,57803300,19055800,13619700,92738600,7615400,38839600,6744200,1332800,181049600,26559500,40230600,25690500,7463400,3237900,20218600,20882000.0,7921300,1944600,21821100,91448100,8345500,44131800,3348300,25741400.0,4667000,24224600,8115000,367743800,495544500,24457100,1667900,207630100,6515500.0
2026-03-06,6543000,355100,186500,7785900,39000500,10595600,127476000.0,8973000,11459800,10074900,119005000,38414400,26794600,6054400,6746400,1108900,41685900,4148800,8287800,10393300,10590100,16558400,30707600,14686500.0,25998900,19100400,15921000,19221000,22393200,704900,20722900,5756900,10045500,14354000,52710400.0,80374200,43785800,54221800,6124100.0,40569900,27380700,29220800,3832600,59774100,15572800,60982500,32610400,25003000,28607600,50929700,2193400,15113900,2170300,1142500,79931600,25938300,37197500,12497300,2117700,1493200,9372400,12502000.0,5612800,102000,9803800,65615800,3662600,54619200,2409500,11075600.0,3695600,19042900,7116900,139428300,209048300,19221500,1451400,88247100,3670600.0
2026-03-09,11727400,672800,128900,27472400,46869100,20827900,167203600.0,19317700,12461700,12675500,120689300,43649200,24327600,8116300,8975300,1742300,78869900,5774100,13476900,22907200,12186500,15682500,51386200,47429200.0,57395400,24181100,28743100,14418800,49799900,1763000,32202600,2786300,4424300,19259500,94621000.0,109908100,55343900,73554000,5791900.0,39126200,30775200,27129500,8388300,95584000,34568600,58706600,45901600,26557100,18172300,84726000,4621700,17307100,4832500,1187300,125226700,54633800,38791000,20492200,7108100,1339200,21340400,21252400.0,17568300,199900,20355000,132400700,5088400,37394700,4784100,25443800.0,7739900,30476500,19829800,233974600,423497300,17687900,2507900,176230800,5365400.0
2026-03-10,6765000,544900,204000,21118400,26285800,8232500,56386400.0,10754300,14857700,6645800,144956400,49337600,19461300,8198500,7135800,1203400,40220700,4987800,11167300,21627300,8791400,12978100,41330200,26558100.0,24140400,17812300,21122600,10369900,52313200,1284300,23267300,1458600,7537400,17157700,52033600.0,66570900,59156600,51258000,3197700.0,28516500,19805400,43947400,3462400,61319500,30217100,36799800,37655800,18567500,11209600,33446300,2206300,22330000,4118100,1583900,89844500,31964500,26317600,21195300,4664300,622200,18638600,14470300.0,7342900,95000,13139900,119420100,3418300,20189900,3025700,13708600.0,5224000,15340600,16530300,167646500,337376100,9928300,1868600,131542400,4203400.0
2026-03-11,5974600,499200,522900,23021200,57330900,10077700,69709700.0,7108800,11313000,6032500,80758800,31230200,23163800,6003100,8705700,1129000,46692100,2861000,5358100,10740700,5569300,27381100,53327300,10235700.0,39816100,19278300,19650800,8967000,33844000,827000,29666600,1721400,6298800,6985800,53510600.0,54059800,36371100,68484400,2775100.0,20822500,18520000,39622600,3197000,67520700,19639100,26432300,40333400,15931000,5553000,31084300,2507200,15596400,4181000,703500,94472700,29157500,29846900,12575500,3758500,723600,15805900,16487200.0,7011900,41400,22723800,54720300,5349400,25189300,2347300,13185800.0,4117700,12438700,11619000,223618600,431950300,7947200,794100,145851300,4415900.0
2026-03-12,4857800,415700,354900,13531000,38813700,5644100,108287500.0,5427200,9436800,10774700,123636100,43900100,26958100,6964800,12209200,757600,48369000,4853900,3187900,15649600,4384900,17761700,31909600,59166000.0,23710700,25687800,13038900,12099200,21249400,1582600,25299100,1479600,5568300,13424000,38568200.0,54579400,31873100,106726300,2664700.0,47963600,16191800,51158500,2649200,63793200,34930900,32447400,51126100,15480100,8452000,22658500,1348000,17839600,3338900,634800,175474000,23441300,64638600,12443300,3935400,407900,10061600,11631900.0,7056200,72900,12676500,68752400,1080700,51164100,1953600,13017500.0,3126800,20911700,17445800,164741100,200612500,13239400,3689100,95185100,3954000.0
2026-03-13,6525100,661500,101100,12129300,42049400,7671300,151811100.0,4975600,13017600,4786900,95396400,40400400,16782300,5452500,10515200,748800,19417200,4773600,8124300,13144400,7475500,9467400,40483100,41953400.0,28023400,29030500,14382900,9984300,17536000,1961500,30047900,1233500,6541200,13656500,41743000.0,36746800,55892100,202240000,1746900.0,25638000,12940900,19974200,4172700,49456800,13939600,20076300,25115500,16081900,12066300,34080900,1483800,8280800,3829200,525500,121083200,43967900,25374500,7098400,3649900,648800,11018900,14333700.0,4798000,137700,12955700,89076800,2471300,20312000,1551300,15611300.0,2211900,20092300,2700100,182281600,375390600,15067000,2485700,78868400,6280000.0
2026-03-16,7348600,197300,46100,9390400,38807400,7689100,89776600.0,6447100,10173100,4535100,38461600,19236700,11481200,6096000,8677700,1501000,46834600,2263600,4487600,7808500,4482400,13543900,33394500,41095400.0,30809000,13351400,9659900,11471000,23288300,929900,27359100,3955700,8065700,8128500,39405900.0,28703600,28448400,121815600,2507100.0,23583100,23419600,54475700,2031500,57569400,15434600,23875600,44924500,11788400,6318800,24450000,1425700,9873400,2963800,407800,93478100,17355000,30590000,8951900,2901500,983900,7817000,8322700.0,3669600,80700,8234400,92528500,2003400,83398800,2152200,8943200.0,4653300,18845500,9373200,133714100,201295700,6035600,921000,47655800,3659800.0
2026-03-17,8750700,469800,91000,19585200,36985800,8355100,56087900.0,7469000,6922200,6325100,75960000,46003400,21621600,5783100,8144900,1172800,56941300,3133900,7996600,9563400,9195800,16716000,40652700,37450400.0,42080100,20008900,20092000,7216100,17290700,938800,79426100,3074900,7696800,11567400,84936200.0,27190800,25823800,242007000,5595900.0,68884100,12420000,77201500,839000,70249200,21047100,33130800,23955100,21355200,5870300,61059300,1208200,15839500,2458300,2495100,107960500,34078200,62601700,9889500,3809100,789300,10414400,7812900.0,6884500,69900,37338600,76932600,4822300,36495400,2316000,19827500.0,2483500,32899700,17756400,357666600,238271200,11519200,1198900,130197200,4624000.0
2026-03-18,5555900,241700,225100,18083000,22546000,5533000,59866200.0,5943100,4357600,11266700,61456900,36962800,16214600,5161300,5964500,836900,27189700,5584100,5205700,15262200,8452900,11357000,30072400,26259000.0,32372500,17029200,19530700,4116400,38438600,705900,19965900,5092600,3042000,12467100,53473700.0,29903900,34268200,240402600,7749400.0,67228000,7574100,54644900,1718800,56181500,14956200,34247500,20361200,21604900,15018600,45525500,1658800,18102400,2280400,161700,45953800,13973200,54316900,12631900,2404700,521100,13369100,7868000.0,3918000,8500,26844500,43908900,3210300,40537800,2307700,20209500.0,3750900,23890500,8113900,189684900,500657300,12695600,626800,122465500,4231300.0
2026-03-19,6338900,402800,105200,14563700,31998800,7528200,144180500.0,12285400,12264100,9932600,91424700,34619500,37554800,5951100,12171500,2039000,35262500,5341000,5472400,14102400,6188400,20532500,42929000,18499200.0,36507300,28381400,17664600,14292800,36242400,882000,22105200,3515300,17178300,15928100,50717300.0,48413400,49386300,213432400,5779000.0,65008500,15986900,54141700,2103700,41151500,20932200,31863300,28152400,22926900,21721000,26163200,1923800,17746000,4254400,737800,126676600,56549100,56935600,10151200,3290000,854900,16520200,10620900.0,4532600,53900,12098000,113292300,2392300,29652000,4627200,31343100.0,5256600,25688900,26031200,268124800,281069900,11455200,942200,96947500,4838900.0
